id,venueId,toss.elected,toss.winner,team1Id,team2Id,matchDate,matchEndDate,matchDateMs,matchEndDateMs,matchStatus_outcome,matchStatus_text,description,matchSummary,matchType,tournamentLabel,oversLimit,totalBalls,isLimitedOvers,match.summary
2505,34,"South Africa, who chose to bat",South Africa,2527,2526,2014-07-12T09:45:00+0530,2014-07-12T23:00:00+0530,1405140000000.0,1405190000000.0,B,South Africa won by 82 runs (South Africa won the series 2-1),3rd ODI,South Africa won by 82 runs (South Africa won the series 2-1),ODI,Sri Lanka v South Africa 2014,50,,True,South Africa won by 82 runs (South Africa won the series 2-1)
2616,74,,,0,0,2014-07-18T09:00:00+0200,2014-07-18T23:00:00+0200,1405670000000.0,1405720000000.0,A,Zimbabwe won by 6 wickets,1st ODI,,ODI,Zimbabwe v Afghanistan 2014,50,,True,
2617,74,,,0,0,2014-07-20T09:00:00+0200,2014-07-20T23:00:00+0200,1405840000000.0,1405890000000.0,A,Zimbabwe won by 8 wickets,2nd ODI,,ODI,Zimbabwe v Afghanistan 2014,50,,True,
2618,74,,,0,0,2014-07-22T09:00:00+0200,2014-07-22T23:00:00+0200,1406010000000.0,1406060000000.0,B,Afghanistan won by 2 wickets,3rd ODI,,ODI,Zimbabwe v Afghanistan 2014,50,,True,
2619,74,,,0,0,2014-07-24T09:00:00+0200,2014-07-24T23:00:00+0200,1406190000000.0,1406240000000.0,B,Afghanistan won by 100 runs (Series drawn 2-2),4th ODI,Afghanistan won by 100 runs (Series drawn 2-2),ODI,Zimbabwe v Afghanistan 2014,50,,True,Afghanistan won by 100 runs (Series drawn 2-2)
2522,74,"Zimbabwe, who chose to field",Zimbabwe,2547,2546,2014-08-17T09:30:00+0200,2014-08-17T23:00:00+0200,1408260000000.0,1408310000000.0,B,South Africa won by 93 runs,1st ODI,,ODI,Zimbabwe v South Africa 2014,50,,True,
2523,74,"Zimbabwe, who chose to field",Zimbabwe,2549,2548,2014-08-19T09:30:00+0200,2014-08-19T23:00:00+0200,1408430000000.0,1408480000000.0,B,South Africa won by 61 runs,2nd ODI,,ODI,Zimbabwe v South Africa 2014,50,,True,
2526,64,"West Indies, who chose to field",West Indies,2551,2550,2014-08-20T09:00:00-0400,2014-08-20T23:00:00-0400,1408540000000.0,1408590000000.0,A,West Indies won by 3 wickets,1st ODI,,ODI,West Indies v Bangladesh 2014,50,,True,
2524,74,"South Africa, who chose to field",South Africa,2553,2552,2014-08-21T09:30:00+0200,2014-08-21T23:00:00+0200,1408610000000.0,1408650000000.0,B,South Africa won by 7 wickets (South Africa won the Series 3-0),3rd ODI,South Africa won by 7 wickets (South Africa won the Series 3-0),ODI,Zimbabwe v South Africa 2014,50,,True,South Africa won by 7 wickets (South Africa won the Series 3-0)
2527,64,"Bangladesh, who chose to field",Bangladesh,2555,2554,2014-08-22T09:00:00-0400,2014-08-22T23:00:00-0400,1408710000000.0,1408760000000.0,A,West Indies won by 177 runs,2nd ODI,,ODI,West Indies v Bangladesh 2014,50,,True,
2576,34,"Pakistan, who chose to field",Pakistan,2557,2556,2014-08-23T10:00:00+0530,2014-08-23T23:00:00+0530,1408770000000.0,1408820000000.0,B,Pakistan won by 4 wickets,1st ODI,,ODI,Sri Lanka v Pakistan 2014,50,,True,
2533,84,"Zimbabwe, who chose to field",Zimbabwe,2559,2558,2014-08-25T09:30:00+0200,2014-08-25T23:00:00+0200,1408950000000.0,1409000000000.0,B,Australia won by 198 runs,1st Match,,ODI,Zimbabwe Tri Series 2014,50,,True,
2514,223,,,0,0,2014-08-25T10:30:00+0100,2014-08-25T23:00:00+0100,1408960000000.0,1409000000000.0,N,Match abandoned without a ball bowled,1st ODI,Match abandoned without a ball bowled,ODI,England v India 2014,50,,True,Match abandoned without a ball bowled
2528,225,"West Indies, who chose to bat",West Indies,2561,2560,2014-08-25T14:30:00-0400,2014-08-25T23:00:00-0400,1408990000000.0,1409020000000.0,A,West Indies won by 91 runs (West Indies won the Series 3-0),3rd ODI,West Indies won by 91 runs (West Indies won the Series 3-0),ODI,West Indies v Bangladesh 2014,50,,True,West Indies won by 91 runs (West Indies won the Series 3-0)
2577,34,"Sri Lanka, who chose to bat",Sri Lanka,2563,2562,2014-08-26T14:30:00+0530,2014-08-26T23:00:00+0530,1409040000000.0,1409070000000.0,A,Sri Lanka won by 77 runs,2nd ODI,,ODI,Sri Lanka v Pakistan 2014,50,,True,
2534,84,"South Africa, who chose to field",South Africa,2564,2565,2014-08-27T09:30:00+0200,2014-08-27T23:00:00+0200,1409120000000.0,1409170000000.0,B,South Africa won by 7 wickets,2nd Match,,ODI,Zimbabwe Tri Series 2014,50,,True,
2515,68,"England, who chose to field",England,2567,2566,2014-08-27T10:30:00+0100,2014-08-27T23:00:00+0100,1409130000000.0,1409180000000.0,B,India won by 133 runs (D/L Method),2nd ODI,India won by 133 runs (D/L Method),ODI,England v India 2014,50,,True,India won by 133 runs (D/L Method)
2535,84,"Zimbabwe, who chose to field",Zimbabwe,2571,2570,2014-08-29T09:30:00+0200,2014-08-29T23:00:00+0200,1409300000000.0,1409350000000.0,B,South Africa won by 61 runs,3rd Match,,ODI,Zimbabwe Tri Series 2014,50,,True,
2578,126,"Pakistan, who chose to bat",Pakistan,2573,2572,2014-08-30T10:00:00+0530,2014-08-30T23:00:00+0530,1409370000000.0,1409420000000.0,A,Sri Lanka wins by 7 wickets (D/L Method) (Sri Lanka won the Series 2-1),3rd ODI,Sri Lanka wins by 7 wickets (D/L Method) (Sri Lanka won the Series 2-1),ODI,Sri Lanka v Pakistan 2014,50,,True,Sri Lanka wins by 7 wickets (D/L Method) (Sri Lanka won the Series 2-1)
2516,70,"India, who chose to field",India,2575,2574,2014-08-30T10:30:00+0100,2014-08-30T23:00:00+0100,1409390000000.0,1409440000000.0,B,India won by 6 wickets,3rd ODI,,ODI,England v India 2014,50,,True,
2536,84,"Australia, who chose to bat",Australia,2577,2576,2014-08-31T09:30:00+0200,2014-08-31T23:00:00+0200,1409470000000.0,1409520000000.0,A,Zimbabwe won by 3 wickets,4th Match,,ODI,Zimbabwe Tri Series 2014,50,,True,
2537,84,"South Africa, who chose to field",South Africa,2579,2578,2014-09-02T09:30:00+0200,2014-09-02T23:00:00+0200,1409640000000.0,1409690000000.0,A,Australia won by 62 runs,5th Match,,ODI,Zimbabwe Tri Series 2014,50,,True,
2517,40,"India, who chose to field",India,2581,2580,2014-09-02T10:30:00+0100,2014-09-02T23:00:00+0100,1409650000000.0,1409700000000.0,B,India won by 9 wickets,4th ODI,,ODI,England v India 2014,50,,True,
2538,84,"Zimbabwe,who chose to field",Zimbabwe,2583,2582,2014-09-04T09:30:00+0200,2014-09-04T23:00:00+0200,1409820000000.0,1409860000000.0,B,South Africa won by 63 runs,6th Match,,ODI,Zimbabwe Tri Series 2014,50,,True,
2518,73,"India, who chose to field",India,2585,2584,2014-09-05T10:30:00+0100,2014-09-05T23:00:00+0100,1409910000000.0,1409950000000.0,A,England won by 41 runs (India won the series 3-1),5th ODI,England won by 41 runs (India won the series 3-1),ODI,England v India 2014,50,,True,England won by 41 runs (India won the series 3-1)
2539,84,"South Africa, who chose to field",South Africa,2589,2588,2014-09-06T09:30:00+0200,2014-09-06T23:00:00+0200,1409990000000.0,1410040000000.0,B,South Africa won by 6 wickets,Final,,ODI,Zimbabwe Tri Series 2014,50,,True,
2542,104,"Australia, who chose to bat",Australia,2653,2652,2014-10-07T15:00:00+0400,2014-10-07T23:00:00+0400,1412680000000.0,1412710000000.0,B,Australia won by 93 runs,1st ODI,,ODI,Pakistan v Australia 2014,50,,True,
2681,45,"India, who chose to field",India,2655,2654,2014-10-08T14:30:00+0530,2014-10-08T23:00:00+0530,1412760000000.0,1412790000000.0,B,West Indies won by 124 runs,1st ODI,,ODI,India v West Indies 2014,50,,True,
2543,37,"Pakistan, who chose to bat",Pakistan,2657,2656,2014-10-10T15:00:00+0400,2014-10-10T23:00:00+0400,1412940000000.0,1412970000000.0,B,Australia won by 5 wickets,2nd ODI,,ODI,Pakistan v Australia 2014,50,,True,
2682,8,"India, who chose to bat",India,2659,2658,2014-10-11T14:30:00+0530,2014-10-11T23:00:00+0530,1413020000000.0,1413050000000.0,A,India won by 48 runs,2nd ODI,,ODI,India v West Indies 2014,50,,True,
2544,102,"Australia, who chose to bat",Australia,2661,2660,2014-10-12T15:00:00+0400,2014-10-12T23:00:00+0400,1413110000000.0,1413140000000.0,B,Australia won by 1 run (Australia won the series 3-0),3rd ODI,Australia won by 1 run (Australia won the series 3-0),ODI,Pakistan v Australia 2014,50,,True,Australia won by 1 run (Australia won the series 3-0)
2683,6,,,0,0,2014-10-14T14:30:00+0530,2014-10-14T23:00:00+0530,1413280000000.0,1413310000000.0,N,Match cancelled,3rd ODI,Match cancelled,ODI,India v West Indies 2014,50,,True,Match cancelled
2684,11,"West Indies, who chose to field",West Indies,2663,2662,2014-10-17T14:30:00+0530,2014-10-17T23:00:00+0530,1413540000000.0,1413570000000.0,A,India won by 59 runs ,4th ODI,India won by 59 runs ,ODI,India v West Indies 2014,50,,True,India won by 59 runs 
2760,132,"South Africa, who chose to field",South Africa,2665,2664,2014-10-21T10:30:00+1300,2014-10-21T23:00:00+1300,1413840000000.0,1413890000000.0,B,South Africa won by 6 wickets,1st ODI,,ODI,New Zealand v South Africa 2014,50,,True,
2761,132,"New Zealand, who chose to field",New Zealand,2669,2668,2014-10-24T10:30:00+1300,2014-10-24T23:00:00+1300,1414100000000.0,1414140000000.0,B,South Africa won by 72 runs,2nd ODI,,ODI,New Zealand v South Africa 2014,50,,True,
2762,95,"New Zealand, who chose to field",New Zealand,2673,2672,2014-10-27T10:30:00+1300,2014-10-27T23:00:00+1300,1414360000000.0,1414400000000.0,N,No result (South Africa won the series 2-0),3rd ODI,No result (South Africa won the series 2-0),ODI,New Zealand v South Africa 2014,50,,True,No result (South Africa won the series 2-0)
2764,14,"Sri Lanka, who chose to field",Sri Lanka,2677,2676,2014-11-02T13:30:00+0530,2014-11-02T23:00:00+0530,1414920000000.0,1414950000000.0,A,India won by 169 runs,1st ODI,,ODI,India v Sri Lanka 2014,50,,True,
2765,19,"Sri Lanka, who chose to bat",Sri Lanka,2683,2682,2014-11-06T13:30:00+0530,2014-11-06T23:00:00+0530,1415260000000.0,1415300000000.0,A,India won by 6 wickets,2nd ODI,,ODI,India v Sri Lanka 2014,50,,True,
2766,10,"Sri Lanka, who chose to bat",Sri Lanka,2689,2688,2014-11-09T13:30:00+0530,2014-11-09T23:00:00+0530,1415520000000.0,1415550000000.0,A,India won by 6 wickets,3rd ODI,,ODI,India v Sri Lanka 2014,50,,True,
2767,2,"India, who chose to bat",India,2695,2694,2014-11-13T13:30:00+0530,2014-11-13T23:00:00+0530,1415870000000.0,1415900000000.0,A,India won by 153 runs,4th ODI,,ODI,India v Sri Lanka 2014,50,,True,
2630,43,"South Africa, who chose to field",South Africa,2697,2696,2014-11-14T11:20:00+0800,2014-11-14T23:00:00+0800,1415940000000.0,1415980000000.0,A,Australia won by 32 runs,1st ODI,,ODI,Australia v South Africa 2014,50,,True,
2631,43,"Australia, who chose to bat",Australia,2699,2698,2014-11-16T11:20:00+0800,2014-11-16T23:00:00+0800,1416110000000.0,1416150000000.0,B,South Africa won by 3 wickets,2nd ODI,,ODI,Australia v South Africa 2014,50,,True,
2768,55,"Sri Lanka, who chose to bat",Sri Lanka,2701,2700,2014-11-16T13:30:00+0530,2014-11-16T23:00:00+0530,1416120000000.0,1416160000000.0,A,India won by 3 wickets (India won the series 5-0),5th ODI,India won by 3 wickets (India won the series 5-0),ODI,India v Sri Lanka 2014,50,,True,India won by 3 wickets (India won the series 5-0)
2632,58,"Australia, who chose to bat",Australia,2705,2704,2014-11-19T14:20:00+1100,2014-11-19T23:00:00+1100,1416370000000.0,1416400000000.0,A,Australia won by 73 runs,3rd ODI,,ODI,Australia v South Africa 2014,50,,True,
2633,51,"South Africa, who chose to bat",South Africa ,2707,2706,2014-11-21T14:20:00+1100,2014-11-21T23:00:00+1100,1416540000000.0,1416570000000.0,A,Australia won by 3 wickets,4th ODI,,ODI,Australia v South Africa 2014,50,,True,
2644,122,"Zimbabwe, who chose to field",Zimbabwe,2709,2708,2014-11-21T13:30:00+0600,2014-11-21T23:00:00+0600,1416560000000.0,1416590000000.0,A,Bangladesh won by 87 runs,1st ODI,,ODI,Bangladesh v Zimbabwe 2014,50,,True,
2634,48,"South Africa, who chose to bat",South Africa,2711,2710,2014-11-23T14:20:00+1100,2014-11-23T23:00:00+1100,1416710000000.0,1416740000000.0,A,Australia won by 2 wickets (D/L Method) (Australia won the series 4-1),5th ODI,Australia won by 2 wickets (D/L Method) (Australia won the series 4-1),ODI,Australia v South Africa 2014,50,,True,Australia won by 2 wickets (D/L Method) (Australia won the series 4-1)
2645,122,"Bangladesh, who chose to bat",Bangladesh,2713,2712,2014-11-23T12:30:00+0600,2014-11-23T23:00:00+0600,1416720000000.0,1416760000000.0,A,Bangladesh won by 68 runs,2nd ODI,,ODI,Bangladesh v Zimbabwe 2014,50,,True,
2646,123,"Zimbabwe, who chose to field",Zimbabwe,2717,2716,2014-11-26T12:30:00+0600,2014-11-26T23:00:00+0600,1416980000000.0,1417020000000.0,A,Bangladesh won by 124 runs,3rd ODI,,ODI,Bangladesh v Zimbabwe 2014,50,,True,
2599,33,"England, who chose to field",England,2719,2718,2014-11-26T14:30:00+0530,2014-11-26T23:00:00+0530,1416990000000.0,1417020000000.0,A,Sri Lanka won by 25 runs,1st ODI,,ODI,Sri Lanka v England 2014,50,,True,
2647,123,"Bangladesh, who chose to bat",Bangladesh,2721,2720,2014-11-28T12:30:00+0600,2014-11-28T23:00:00+0600,1417160000000.0,1417190000000.0,A,Bangladesh won by 21 runs,4th ODI,,ODI,Bangladesh v Zimbabwe 2014,50,,True,
2600,33,"England, who chose to bat",England,2723,2722,2014-11-29T10:00:00+0530,2014-11-29T23:00:00+0530,1417240000000.0,1417280000000.0,A,Sri Lanka won by 8 wickets,2nd ODI,,ODI,Sri Lanka v England 2014,50,,True,
2648,123,"Zimbabwe, who chose to bat",Zimbabwe,2725,2724,2014-12-01T12:30:00+0600,2014-12-01T23:00:00+0600,1417420000000.0,1417450000000.0,A,Bangladesh won by 5 wickets (Bangladesh won the series 5-0),5th ODI,Bangladesh won by 5 wickets (Bangladesh won the series 5-0),ODI,Bangladesh v Zimbabwe 2014,50,,True,Bangladesh won by 5 wickets (Bangladesh won the series 5-0)
2601,34,"Sri Lanka, who chose to bat",Sri Lanka,2727,2726,2014-12-03T14:30:00+0530,2014-12-03T23:00:00+0530,1417600000000.0,1417630000000.0,B,England won by 5 wickets (D/L Method),3rd ODI,England won by 5 wickets (D/L Method),ODI,Sri Lanka v England 2014,50,,True,England won by 5 wickets (D/L Method)
2602,33,"England, who chose to bat",England,2733,2732,2014-12-07T10:00:00+0530,2014-12-07T23:00:00+0530,1417930000000.0,1417970000000.0,A,Sri Lanka won by 6 wickets,4th ODI,,ODI,Sri Lanka v England 2014,50,,True,
2565,37,"Pakistan, who chose to field",Pakistan,2735,2734,2014-12-08T15:00:00+0400,2014-12-08T23:00:00+0400,1418040000000.0,1418070000000.0,A,Pakistan won by 3 wickets,1st ODI,,ODI,Pakistan v New Zealand 2014,50,,True,
2603,35,"England, who chose to field",England,2739,2738,2014-12-10T14:30:00+0530,2014-12-10T23:00:00+0530,1418200000000.0,1418230000000.0,B,England won by 5 wickets,5th ODI,,ODI,Sri Lanka v England 2014,50,,True,
2566,104,"Pakistan, who chose to bat",Pakistan,2741,2740,2014-12-12T15:00:00+0400,2014-12-12T23:00:00+0400,1418380000000.0,1418410000000.0,B,New Zealand won by 4 wickets,2nd ODI,,ODI,Pakistan v New Zealand 2014,50,,True,
2604,35,"Sri Lanka, who chose to bat",Sri Lanka,2742,2743,2014-12-13T10:00:00+0530,2014-12-13T23:00:00+0530,1418450000000.0,1418490000000.0,A,Sri Lanka won by 90 runs,6th ODI,,ODI,Sri Lanka v England 2014,50,,True,
2567,104,"Pakistan, who chose to bat",Pakistan,2745,2744,2014-12-14T15:00:00+0400,2014-12-14T23:00:00+0400,1418550000000.0,1418580000000.0,A,Pakistan won by 147 runs,3rd ODI,,ODI,Pakistan v New Zealand 2014,50,,True,
2605,33,"Sri Lanka, who chose to bat",Sri Lanka,2747,2746,2014-12-16T14:30:00+0530,2014-12-16T23:00:00+0530,1418720000000.0,1418750000000.0,A,Sri Lanka won by 87 runs (Sri Lanka won the series 5-2),7th ODI,Sri Lanka won by 87 runs (Sri Lanka won the series 5-2),ODI,Sri Lanka v England 2014,50,,True,Sri Lanka won by 87 runs (Sri Lanka won the series 5-2)
2568,102,"New Zealand, who chose to bat",New Zealand,2753,2752,2014-12-17T15:00:00+0400,2014-12-17T23:00:00+0400,1418810000000.0,1418840000000.0,B,New Zealand won by 7 runs,4th ODI,,ODI,Pakistan v New Zealand 2014,50,,True,
2679,102,"New Zealand, who chose to bat",New Zealand,2755,2754,2014-12-19T15:00:00+0400,2014-12-19T23:00:00+0400,1418990000000.0,1419020000000.0,B,New Zealand won by 68 runs (New Zealand won the series 3-2),5th ODI,New Zealand won by 68 runs (New Zealand won the series 3-2),ODI,Pakistan v New Zealand 2014,50,,True,New Zealand won by 68 runs (New Zealand won the series 3-2)
2787,128,"Afghanistan, who chose to field",Afghanistan,792693857,2056654162,2015-01-08T09:30+04:00,,,,A,Afghanistan won by 8 wickets,Match 1,Afghanistan won by 8 wickets,ODI,Dubai Triangular Series 2015,50,,True,Afghanistan won by 8 wickets
2788,37,"Ireland, who chose to field",Ireland,285455059,1012121829,2015-01-10T14:00+04:00,,,,B,Ireland won by 3 wickets,Match 2,Ireland won by 3 wickets,ODI,Dubai Triangular Series 2015,50,,True,
2772,89,"Sri Lanka, who chose to bat",Sri Lanka,2771,2770,2015-01-11T11:00:00+1300,2015-01-11T23:00:00+1300,1420930000000.0,1420970000000.0,A,New Zealand won by 3 wickets,1st ODI,,ODI,New Zealand v Sri Lanka 2014,50,,True,
2789,37,"Ireland, who chose to field",Ireland,1732764629,1620944957,2015-01-12T14:00+04:00,,,,A,Ireland won by 3 wickets,Match 3,Ireland won by 3 wickets,ODI,Dubai Triangular Series 2015,50,,True,
2790,102,"Scotland, who chose to bat",Scotland,986098899,1035894830,2015-01-14T14:00+04:00,,,,B,Scotland won by 150 runs,Match 4,Scotland won by 150 runs,ODI,Dubai Triangular Series 2015,50,,True,Scotland won by 150 runs
2773,95,"New Zealand, who chose to bat",New Zealand,2777,2776,2015-01-15T14:00:00+1300,2015-01-15T23:00:00+1300,1421280000000.0,1421320000000.0,B,Sri Lanka won by 6 wickets,2nd ODI,,ODI,New Zealand v Sri Lanka 2014,50,,True,
2636,48,"England, who chose to bat",England,2779,2778,2015-01-16T14:20:00+1100,2015-01-16T23:00:00+1100,1421380000000.0,1421410000000.0,A,Australia won by 3 wickets,1st ODI,,ODI,Australia Tri-Series 2015,50,,True,
2554,23,"South Africa, who chose to bat",South Africa,2781,2780,2015-01-16T13:30:00+0200,2015-01-16T23:00:00+0200,1421410000000.0,1421440000000.0,A,South Africa won by 61 runs (D/L method),1st ODI,South Africa won by 61 runs (D/L method),ODI,South Africa v West Indies 2014,50,,True,South Africa won by 61 runs (D/L method)
2774,90,"Sri Lanka, who chose to field",Sri Lanka,2783,2782,2015-01-17T14:00:00+1300,2015-01-17T23:00:00+1300,1421460000000.0,1421490000000.0,N,No Result,3rd ODI,No Result,ODI,New Zealand v Sri Lanka 2014,50,,True,No Result
2791,37,"Ireland, who chose to field",Ireland,2147212060,384770811,2015-01-17T10:00+04:00,,,,A,Afghanistan won by 71 runs,Match 5,Afghanistan won by 71 runs,ODI,Dubai Triangular Series 2015,50,,True,Afghanistan won by 71 runs
2637,51,"India, who chose to bat",India,2785,2784,2015-01-18T14:20:00+1100,2015-01-18T23:00:00+1100,1421550000000.0,1421580000000.0,A,Australia won by 4 wickets,2nd ODI,,ODI,Australia Tri-Series 2015,50,,True,
2555,26,"West Indies, who chose to field",West Indies,2787,2786,2015-01-18T10:00:00+0200,2015-01-18T23:00:00+0200,1421570000000.0,1421610000000.0,A,South Africa won by 148 runs,2nd ODI,,ODI,South Africa v West Indies 2014,50,,True,
2792,128,"Ireland, who chose to field",Ireland,1306069538,1035894830,2015-01-19T09:30+04:00,,,,N,No Result,Match 6,Match abandoned without a ball bowled,ODI,Dubai Triangular Series 2015,50,,True,Match abandoned without a ball bowled
2775,93,"Sri Lanka, who chose to bat",Sri Lanka,2789,2788,2015-01-20T11:00:00+1300,2015-01-20T23:00:00+1300,1421700000000.0,1421750000000.0,A,New Zealand won by 4 wickets,4th ODI,,ODI,New Zealand v Sri Lanka 2014,50,,True,
2638,41,"India, who chose to bat",India,2791,2790,2015-01-20T13:20:00+1000,2015-01-20T23:00:00+1000,1421720000000.0,1421760000000.0,A,England won by 9 wickets,3rd ODI,,ODI,Australia Tri-Series 2015,50,,True,
2556,25,"West Indies, who chose to bat",West Indies,2793,2792,2015-01-21T13:30:00+0200,2015-01-21T23:00:00+0200,1421840000000.0,1421870000000.0,A,South Africa won by 9 wickets,3rd ODI,,ODI,South Africa v West Indies 2014,50,,True,
2776,94,"Sri Lanka, who chose to field",Sri Lanka,2795,2794,2015-01-23T11:00:00+1300,2015-01-23T23:00:00+1300,1421960000000.0,1422010000000.0,A,New Zealand won by 108 runs,5th ODI,,ODI,New Zealand v Sri Lanka 2014,50,,True,
2639,52,"Australia, who chose to field",Australia,2797,2796,2015-01-23T14:20:00+1100,2015-01-23T23:00:00+1100,1421980000000.0,1422010000000.0,A,Australia won by 3 wickets,4th ODI,,ODI,Australia Tri-Series 2015,50,,True,
2777,94,"New Zealand, who chose to bat",New Zealand,2798,2799,2015-01-25T11:00:00+1300,2015-01-25T23:00:00+1300,1422140000000.0,1422180000000.0,A,New Zealand won by 120 runs,6th ODI,,ODI,New Zealand v Sri Lanka 2014,50,,True,
2557,22,"West Indies, who chose to field",West Indies,2801,2800,2015-01-25T10:00:00+0200,2015-01-25T23:00:00+0200,1422170000000.0,1422220000000.0,B,West Indies won by 1 wicket,4th ODI,,ODI,South Africa v West Indies 2014,50,,True,
2782,48,"Australia, who chose to field",Australia,2803,2802,2015-01-26T14:20:00+1100,2015-01-26T23:00:00+1100,1422240000000.0,1422270000000.0,N,No result,5th ODI,No result,ODI,Australia Tri-Series 2015,50,,True,No result
2558,24,"West Indies, who chose to field",West Indies,2805,2804,2015-01-28T13:30:00+0200,2015-01-28T23:00:00+0200,1422440000000.0,1422480000000.0,A,South Africa won by 131 runs (South Africa won the series 4-1),5th ODI,South Africa won by 131 runs (South Africa won the series 4-1),ODI,South Africa v West Indies 2014,50,,True,South Africa won by 131 runs (South Africa won the series 4-1)
2778,115,"Sri Lanka, who chose to bat",Sri Lanka,2807,2806,2015-01-29T14:00:00+1300,2015-01-29T23:00:00+1300,1422490000000.0,1422530000000.0,B,Sri Lanka won by 34 runs (New Zealand won the series 4-2),7th ODI,Sri Lanka won by 34 runs (New Zealand won the series 4-2),ODI,New Zealand v Sri Lanka 2014,50,,True,Sri Lanka won by 34 runs (New Zealand won the series 4-2)
2783,43,"England, who chose to field",England,3512,3513,2015-01-30T11:20:00+0800,2015-01-30T23:00:00+0800,1422590000000.0,1422630000000.0,A,England won by 3 wickets,6th ODI,,ODI,Australia Tri-Series 2015,50,,True,
2856,92,"New Zealand, who chose to field",New Zealand,3515,3514,2015-01-31T14:00:00+1300,2015-01-31T23:00:00+1300,1422670000000.0,1422700000000.0,A,New Zealand won by 7 wickets,1st ODI,,ODI,New Zealand v Pakistan 2015,50,,True,
2784,43,"England, who chose to field",England,3517,3516,2015-02-01T11:20:00+0800,2015-02-01T23:00:00+0800,1422760000000.0,1422800000000.0,A,Australia won by 112 runs (Australia won the Tri Series),Final,Australia won by 112 runs (Australia won the Tri Series),ODI,Australia Tri-Series 2015,50,,True,Australia won by 112 runs (Australia won the Tri Series)
2857,91,"New Zealand, who chose to bat",New Zealand,3519,3518,2015-02-03T14:00:00+1300,2015-02-03T23:00:00+1300,1422930000000.0,1422960000000.0,A,New Zealand won by 119 runs (New Zealand won the series 2-0),2nd ODI,New Zealand won by 119 runs (New Zealand won the series 2-0),ODI,New Zealand v Pakistan 2015,50,,True,New Zealand won by 119 runs (New Zealand won the series 2-0)
883,89,"Sri Lanka, who chose to field",Sri Lanka,3548,3549,2015-02-14T11:00:00+1300,2015-02-14T23:00:00+1300,1423860000000.0,1423910000000.0,B,New Zealand won by 98 runs,Match 1,,ODI,ICC Cricket World Cup 2015,50,,True,
884,51,"England, who chose to field",England ,3551,3550,2015-02-14T14:30:00+1100,2015-02-14T23:00:00+1100,1423880000000.0,1423920000000.0,B,Australia won by 111 runs,Match 2,,ODI,ICC Cricket World Cup 2015,50,,True,
885,95,"Zimbabwe, who chose to field",Zimbabwe,3553,3552,2015-02-15T14:00:00+1300,2015-02-15T23:00:00+1300,1423960000000.0,1423990000000.0,A,South Africa won by 62 runs,Match 3,,ODI,ICC Cricket World Cup 2015,50,,True,
886,42,"India, who chose to bat",India,3554,3555,2015-02-15T14:00:00+1030,2015-02-15T23:00:00+1030,1423970000000.0,1424000000000.0,A,India won by 76 runs,Match 4,,ODI,ICC Cricket World Cup 2015,50,,True,
887,93,"Ireland, who chose to field",Ireland,3557,3556,2015-02-16T11:00:00+1300,2015-02-16T23:00:00+1300,1424040000000.0,1424080000000.0,B,Ireland won by 4 wickets,Match 5,,ODI,ICC Cricket World Cup 2015,50,,True,
888,94,"New Zealand, who chose to field",New Zealand,3559,3558,2015-02-17T11:00:00+1300,2015-02-17T23:00:00+1300,1424120000000.0,1424170000000.0,A,New Zealand won by 3 wickets,Match 6,,ODI,ICC Cricket World Cup 2015,50,,True,
889,58,"Bangladesh, who chose to bat",Bangladesh,3561,3560,2015-02-18T14:30:00+1100,2015-02-18T23:00:00+1100,1424230000000.0,1424260000000.0,A,Bangladesh won by 105 runs,Match 7,,ODI,ICC Cricket World Cup 2015,50,,True,
890,93,"Zimbabwe, who chose to field",Zimbabwe,3563,3562,2015-02-19T11:00:00+1300,2015-02-19T23:00:00+1300,1424300000000.0,1424340000000.0,A,Zimbabwe won by 4 wickets,Match 8,,ODI,ICC Cricket World Cup 2015,50,,True,
891,92,"England, who chose to bat",England,3565,3564,2015-02-20T14:00:00+1300,2015-02-20T23:00:00+1300,1424390000000.0,1424430000000.0,A,New Zealand won by 8 wickets,Match 9,,ODI,ICC Cricket World Cup 2015,50,,True,
892,89,"Pakistan, who chose to field",Pakistan,3567,3566,2015-02-21T11:00:00+1300,2015-02-21T23:00:00+1300,1424470000000.0,1424510000000.0,B,West Indies won by 150 runs,Match 10,,ODI,ICC Cricket World Cup 2015,50,,True,
893,41,,,0,0,2015-02-21T13:30:00+1000,2015-02-21T23:00:00+1000,1424490000000.0,1424520000000.0,N,Match abandoned without a ball bowled,Match 11,Match abandoned without a ball bowled,ODI,ICC Cricket World Cup 2015,50,,True,Match abandoned without a ball bowled
894,94,"Sri Lanka, who chose to field",Sri Lanka,3569,3568,2015-02-22T11:00:00+1300,2015-02-22T23:00:00+1300,1424560000000.0,1424600000000.0,A,Sri Lanka won by 4 wickets,Match 12,,ODI,ICC Cricket World Cup 2015,50,,True,
895,51,"India, who chose to bat",India,3571,3570,2015-02-22T14:30:00+1100,2015-02-22T23:00:00+1100,1424580000000.0,1424610000000.0,B,India won by 130 runs,Match 13,,ODI,ICC Cricket World Cup 2015,50,,True,
896,89,"Scotland, who chose to field",Scotland,3573,3572,2015-02-23T11:00:00+1300,2015-02-23T23:00:00+1300,1424640000000.0,1424690000000.0,A,England won by 119 runs,Match 14,,ODI,ICC Cricket World Cup 2015,50,,True,
